YouTube Playlist Export				
Published Date	Video URL	Channel	Title	Description
7/10/2018 12:37:03 PM	https://www.youtube.com/watch?v=2sZsuFjeFAE	Movieclips Indie	What Will People Say Trailer #1 (2018) | Movieclips Indie	"Check out the new Trailer for What Will People Say starring Maria Mozhdah! Let us know what you think in the comments below. ? Buy Tickets to What Will People Say: https://www.fandango.com/what-will-people-say-212515/movie-overview?cmp=Indie_YouTube_Desc US Release Date: July 13, 2018 Starring: Maria Mozhdah, Adil Hussain, Ekavali Khanna Directed By: Iram Haq Synopsis: Sixteen year-old Nisha lives a double life. At home with her family she is the perfect Pakistani daughter, but when out with her friends, she is a normal Norwegian teenager. When her father catches her in bed with her boyfriend, Nisha's two worlds brutally collide. To set an example, Nisha's parents decide to kidnap her and place her with relatives in Pakistan. Here, in a country she has never been to before, Nisha is forced to adapt to her parents' culture. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Drama Trailers: http://bit.ly/2DjXQ7E ? International Trailers: http://bit.ly/2FvqaEY Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
7/10/2018 12:37:03 PM	https://www.youtube.com/watch?v=5jDiDypi_uQ	Movieclips Indie	Madeline's Madeline Trailer #1 (2018) | Movieclips Indie	"Check out the new Trailer for Madeline's Madeline starring Helena Howard! Let us know what you think in the comments below. ? Buy Tickets to Madeline's Madeline: https://www.fandango.com/madelines-madeline-211465/movie-overview?cmp=Indie_YouTube_Desc US Release Date: August 10, 2018 Starring: Helena Howard, Molly Parker, Miranda July Directed By: Josephine Decker Synopsis: A theater director's latest project takes on a life of its own when her young star takes her performance too seriously. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? In Theaters This Week: http://bit.ly/2FrFEK1 ? Drama Trailers: http://bit.ly/2DjXQ7E Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
7/10/2018 12:37:03 PM	https://www.youtube.com/watch?v=hRKVxT4-1wM	Movieclips Indie	Mandy Trailer #1 (2018) | Movieclips Indie	"Check out the new trailer for Mandy starring Nicolas Cage & Andrea Riseborough! Let us know what you think in the comments below. ? Watch Mandy on FandangoNOW: https://www.fandangonow.com/details/movie/mandy-2018/MMV495A8D3D5C42B5ED2888FF3743C0852D2?cmp=Indie_YouTube_Desc US Release Date: September 2018 International Release Date: October 2018 Starring: Nicolas Cage, Andrea Riseborough, Linus Roache Directed By: Panos Cosmatos Music Composed By: J?hann J?hannsson Synopsis: Pacific Northwest. 1983 AD. Outsiders Red Miller and Mandy Bloom lead a loving and peaceful existence. When their pine-scented haven is savagely destroyed by a cult led by the sadistic Jeremiah Sand, Red is catapulted into a phantasmagoric journey filled with bloody vengeance and laced with fire. Facebook: https://www.facebook.com/MandyTheFilm Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Indie Movie Guide: http://bit.ly/2mu9s0w ? Horror Trailers: http://bit.ly/2FqEjDh Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
7/10/2018 12:37:03 PM	https://www.youtube.com/watch?v=57SMazlgdSg	Movieclips Indie	Night Comes On Trailer #1 (2018) | Movieclips Indie	"Check out the new Trailer for Night Comes On starring Dominique Fishback! Let us know what you think in the comments below. ? Buy Tickets to Night Comes On: https://www.fandango.com/night-comes-on-212661/movie-overview?cmp=Indie_YouTube_Desc US Release Date: August 3, 2018 Starring: Dominique Fishback, Tatum Marilyn Hall, Lovie Marie Allen Directed By: Jordana Spiro Synopsis: Angel LaMere is released from juvenile detention on the eve of her 18th birthday. Haunted by her past, she embarks on a journey with her 10 year-old sister that could destroy their future. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? In Theaters This Week: http://bit.ly/2FrFEK1 ? Drama Trailers: http://bit.ly/2DjXQ7E Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
7/10/2018 12:37:03 PM	https://www.youtube.com/watch?v=aGihCe-VtDo	Movieclips Indie	Poor Boy Trailer #1 (2018) | Movieclips Indie	"Check out the new Trailer for Poor Boy starring Michael Shannon! Let us know what you think in the comments below. ? Buy or Rent the Full Movie: https://www.fandangonow.com/details/movie/poor-boy-2018/MMV0CCB619A5F73CED4A8FD5230526352506?cmp=Indie_YouTube_Desc US Release Date: July 13, 2018 Starring: Amanda Crew, Michael Shannon, Justin Chatwin Directed By: Robert Scott Wildes Synopsis: Two misfit brothers hustle cash and chase dreams in the desert. When a mysterious woman threatens to repo their beloved houseboat the brothers cook up an epic con to finally leave their dusty town and sail off on a beam of sunshine to California. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? In Theaters This Week: http://bit.ly/2FrFEK1 ? Drama Trailers: http://bit.ly/2DjXQ7E Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
7/10/2018 12:37:03 PM	https://www.youtube.com/watch?v=4axI1Sg7LN4	Movieclips Indie	The Domestics Trailer #1 (2018) | Movieclips Indie	"Check out the new Trailer for The Domestics starring Kate Bosworth! Let us know what you think in the comments below. ? Buy Tickets to The Domestics: https://www.fandango.com/the-domestics-212618/movie-overview?cmp=Indie_YouTube_Desc US Release Date: June 28, 2018 Starring: Tyler Hoechlin, Kate Bosworth, Sonoya Mizuno Directed By: Mike P. Nelson Synopsis: In a terrifying post-apocalyptic world inhabited by gangs divided into deadly factions, a husband and wife race desperately across the countryside in search of safety and must work together as they are pushed to the breaking point in order to survive. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? In Theaters This Week: http://bit.ly/2FrFEK1 ? Horror Trailers: http://bit.ly/2FqEjDh Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
7/10/2018 12:37:03 PM	https://www.youtube.com/watch?v=F-dd6o7lXME	Movieclips Indie	Reprisal Trailer #1 (2018) | Movieclips Indie	"Check out the new trailer for Reprisal starring Bruce Willis! Let us know what you think in the comments below. ? Buy or Rent the Full Movie: https://www.fandangonow.com/details/movie/reprisal-2018/MMVF106AEF8460D3D55CAA4E92BE4C0B57B3?cmp=Indie_YouTube_Desc US Release Date: August 31, 2018 Starring: Bruce Willis, Frank Grillo, Johnathon Schaech Directed By: Brian A. Miller Synopsis: A veteran looks to raise money for his son's healthcare by teaming up with another vet to track down criminals. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Indie Movie Guide: http://bit.ly/2mu9s0w ? Action & Sci-Fi Trailers: http://bit.ly/2Doc5Zi Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
7/10/2018 12:37:03 PM	https://www.youtube.com/watch?v=-NcyKavitLY	Movieclips Indie	Skate Kitchen Red Band Trailer #1 (2018) | Movieclips Indie	"Check out the new Trailer for Skate Kitchen starring Jaden Smith! Let us know what you think in the comments below. ? Buy Tickets to Skate Kitchen: https://www.fandango.com/skate-kitchen-212603/movie-overview?cmp=Indie_YouTube_Desc US Release Date: August 10, 2018 Starring: Kabrina Adams, Tom Bruno, Thaddeus Daniels Directed By: Crystal Moselle Synopsis: Camille's life as a lonely suburban teenager changes dramatically when she befriends a group of girl skateboarders. As she journeys deeper into this raw New York City subculture, she begins to understand the true meaning of friendship as well as her inner self.Camille's life as a lonely suburban teenager changes dramatically when she befriends a group of girl skateboarders. As she journeys deeper into this raw New York City subculture, she begins to understand the true meaning of friendship as well as her inner self. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? In Theaters This Week: http://bit.ly/2FrFEK1 ? Drama Trailers: http://bit.ly/2DjXQ7E Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
7/10/2018 12:37:03 PM	https://www.youtube.com/watch?v=IaBrpyObVtQ	Movieclips Indie	The Captain Trailer #1 (2018) | Movieclips Indie	"Check out the new trailer for The Captain starring Max Hubacher! Let us know what you think in the comments below. ? Buy Tickets to The Captain: https://www.fandango.com/the-captain-212599/movie-overview?cmp=Indie_YouTube_Desc US Release Date: 2018 Starring: Max Hubacher, Milan Peschel, Frederick Lau Directed By: Robert Schwentke Synopsis: In the last moments of World War II, a young German soldier fighting for survival finds a Nazi captain's uniform. Impersonating an officer, the man quickly takes on the monstrous identity of the perpetrators he is trying to escape from. Watch More: (depending on the movie, add related playlists to film - Pick 3) ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Indie Movie Guide: http://bit.ly/2mu9s0w ? In Theaters This Week: http://bit.ly/2FrFEK1 ? Horror Trailers: http://bit.ly/2FqEjDh ? Comedy Trailers: http://bit.ly/2D3uhdR ? Action & Sci-Fi Trailers: http://bit.ly/2Doc5Zi ? Drama Trailers: http://bit.ly/2DjXQ7E ? Documentary Trailers: http://bit.ly/2AR1GSW ? International Trailers: http://bit.ly/2FvqaEY ? Movie Clips: http://bit.ly/2qTZMRE ? Behind the Scenes: http://bit.ly/2AQ16on Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
7/10/2018 12:37:03 PM	https://www.youtube.com/watch?v=7aF0j5Y_Tpo	Movieclips Indie	The Third Murder Trailer #1 (2018) | Movieclips Indie	"Check out the new Trailer for The Third Murder starring Masaharu Fukuyama! Let us know what you think in the comments below. ? Buy Tickets to The Third Murder: https://www.fandango.com/the-third-murder-209079/movie-overview?cmp=Indie_YouTube_Desc US Release Date: July 20, 2018 Starring: Masaharu Fukuyama, K?ji Yakusho, Shinnosuke Mitsushima Directed By: Hirokazu Koreeda Synopsis: A courtroom drama centered around the murder of a factory president. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? In Theaters This Week: http://bit.ly/2FrFEK1 ? International Trailers: http://bit.ly/2FvqaEY Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
7/10/2018 12:37:03 PM	https://www.youtube.com/watch?v=3bPTj2TFXo8	Movieclips Indie	Dog Days Trailer #1 (2018) | Movieclips Indie	"Check out the new trailer for Dog Days starring Vanessa Hudgens! Let us know what you think in the comments below. ? Buy or Rent Dog Days on FandangoNOW: https://www.fandangonow.com/details/movie/dog-days-2018/MMVFCDC31B9297C1E7A10E556B4DC02BD7E3?cmp=Indie_YouTube_Desc US Release Date: August 10, 2018 Starring: Nina Dobrev, Lauren Lapkus, Vanessa Hudgens Directed By: Ken Marino Synopsis: Dog Days follows a group of interconnected people in Los Angeles who are brought together by their lovable canine counterparts. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Indie Movie Guide: http://bit.ly/2mu9s0w ? Drama Trailers: http://bit.ly/2DjXQ7E Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
7/10/2018 12:37:03 PM	https://www.youtube.com/watch?v=V_hGN3xObGI	Movieclips Indie	Pick of the Litter Trailer #1 (2018) | Movieclips Indie	"Check out the new trailer for Pick of the Litter starring Patriot the Dog! Let us know what you think in the comments below. ? Buy Tickets to Pick of the Litter: https://www.fandango.com/pick-of-the-litter-210426/movie-overview?cmp=Indie_YouTube_Desc US Release Date: August 31, 2018 Starring: Patriot, Potomac, Primrose, Poppet, Phil Directed By: Don Hardy Jr., Dana Nachman Synopsis: Pick of the Litter follows a litter of puppies from the moment they're born and begin their quest to become Guide Dogs for the Blind, the ultimate canine career. Cameras follow these pups through a two-year odyssey as they train to become dogs whose ultimate responsibility is to protect their blind partners from harm. Along the way, the dogs meet a community of dedicated individuals who train them to do amazing, life-changing things in the service of their human. The stakes are high and not every dog can make the cut. Only the best of the best. The pick of the litter. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? In Theaters This Week: http://bit.ly/2FrFEK1 ? Documentary Trailers: http://bit.ly/2AR1GSW Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
